name,addresse,cat1,cat2,review_num,score_min,score,review,reviews_date,reviews_id
아띠오아나폴리핏제리아,"경기 부천시 옥산로 7 리첸시아 상가 B동 1층 134,135호 (우)14574",이탈리안,"['크레마 디 감베리\n18,500', '끄레마 디 감베리\n18,500', '마르게리타\n17,000', '그라탱 비앙꼬\n17,000', '풍기에 고르곤졸라\n16,500', '까르보나라\n17,000', '']",94,4.3,5,여기서 처음 먹고 반해서 본점으로까지 먹으러 갔는데 여기가 더 맛있어요 덜 짜고 재료 본연의 맛이 제대로 느껴짐.. 버섯 좋아하면 풍기피자 최고 진짜 최고의 맛,2021.05.14.,파송송계란탁
아띠오아나폴리핏제리아,"경기 부천시 옥산로 7 리첸시아 상가 B동 1층 134,135호 (우)14574",이탈리안,"['크레마 디 감베리\n18,500', '끄레마 디 감베리\n18,500', '마르게리타\n17,000', '그라탱 비앙꼬\n17,000', '풍기에 고르곤졸라\n16,500', '까르보나라\n17,000', '']",94,4.3,5,,2021.04.18.,EUNDONG
아띠오아나폴리핏제리아,"경기 부천시 옥산로 7 리첸시아 상가 B동 1층 134,135호 (우)14574",이탈리안,"['크레마 디 감베리\n18,500', '끄레마 디 감베리\n18,500', '마르게리타\n17,000', '그라탱 비앙꼬\n17,000', '풍기에 고르곤졸라\n16,500', '까르보나라\n17,000', '']",94,4.3,5,옮겼어도 여전히 맛있군,2021.03.25.,부지런히 먹는 도야지
아띠오아나폴리핏제리아,"경기 부천시 옥산로 7 리첸시아 상가 B동 1층 134,135호 (우)14574",이탈리안,"['크레마 디 감베리\n18,500', '끄레마 디 감베리\n18,500', '마르게리타\n17,000', '그라탱 비앙꼬\n17,000', '풍기에 고르곤졸라\n16,500', '까르보나라\n17,000', '']",94,4.3,5,메뉴 거의 다먹어본거같은데 다 맛있어요 ~!,2021.03.23.,해그리드
아띠오아나폴리핏제리아,"경기 부천시 옥산로 7 리첸시아 상가 B동 1층 134,135호 (우)14574",이탈리안,"['크레마 디 감베리\n18,500', '끄레마 디 감베리\n18,500', '마르게리타\n17,000', '그라탱 비앙꼬\n17,000', '풍기에 고르곤졸라\n16,500', '까르보나라\n17,000', '']",94,4.3,5,"파스타가 진짜 맛있어요,, 피자는 왜 식전빵이 젤 맛있는 거 같죠 ㅋㅋㅋ 도우가 맛있어서 그런가봐요!",2021.03.18.,🐻
아띠오아나폴리핏제리아,"경기 부천시 옥산로 7 리첸시아 상가 B동 1층 134,135호 (우)14574",이탈리안,"['크레마 디 감베리\n18,500', '끄레마 디 감베리\n18,500', '마르게리타\n17,000', '그라탱 비앙꼬\n17,000', '풍기에 고르곤졸라\n16,500', '까르보나라\n17,000', '']",94,4.3,5,,2021.03.09.,ㄱㅎㄱ
아띠오아나폴리핏제리아,"경기 부천시 옥산로 7 리첸시아 상가 B동 1층 134,135호 (우)14574",이탈리안,"['크레마 디 감베리\n18,500', '끄레마 디 감베리\n18,500', '마르게리타\n17,000', '그라탱 비앙꼬\n17,000', '풍기에 고르곤졸라\n16,500', '까르보나라\n17,000', '']",94,4.3,4,리첸시아 상가동 지하에 주차가능 파스타 맛있고 피자는 정통 이탈리아식인데 다소 도우를 태워서 좀.. 가격은 좀 있는 편,2021.02.22.,깜
아띠오아나폴리핏제리아,"경기 부천시 옥산로 7 리첸시아 상가 B동 1층 134,135호 (우)14574",이탈리안,"['크레마 디 감베리\n18,500', '끄레마 디 감베리\n18,500', '마르게리타\n17,000', '그라탱 비앙꼬\n17,000', '풍기에 고르곤졸라\n16,500', '까르보나라\n17,000', '']",94,4.3,5,"끄레마 디 감베리 나폴리 피자 한 입 먹자마자 ""맛있다..."" 소리 나옴",2021.01.29.,ㅋㅋㅋ
아띠오아나폴리핏제리아,"경기 부천시 옥산로 7 리첸시아 상가 B동 1층 134,135호 (우)14574",이탈리안,"['크레마 디 감베리\n18,500', '끄레마 디 감베리\n18,500', '마르게리타\n17,000', '그라탱 비앙꼬\n17,000', '풍기에 고르곤졸라\n16,500', '까르보나라\n17,000', '']",94,4.3,1,정말 너무너무너무너무너무 불친절해요 나폴리피자 많이 좋아하지만 이런기분으로 먹을순없죠ㅠ,2020.11.03.,맛집순례자
아띠오아나폴리핏제리아,"경기 부천시 옥산로 7 리첸시아 상가 B동 1층 134,135호 (우)14574",이탈리안,"['크레마 디 감베리\n18,500', '끄레마 디 감베리\n18,500', '마르게리타\n17,000', '그라탱 비앙꼬\n17,000', '풍기에 고르곤졸라\n16,500', '까르보나라\n17,000', '']",94,4.3,4,와 여기 파스타도 파스타인데 피자 도우가 진짜 미쳤습니다 엄청쫀득하고 맛도 좋아요 식전빵만 먹어도 맛있는집이다 느꼈는데 피자가 진짜 장난아니네요,2020.10.28.,위상변화방어막
아띠오아나폴리핏제리아,"경기 부천시 옥산로 7 리첸시아 상가 B동 1층 134,135호 (우)14574",이탈리안,"['크레마 디 감베리\n18,500', '끄레마 디 감베리\n18,500', '마르게리타\n17,000', '그라탱 비앙꼬\n17,000', '풍기에 고르곤졸라\n16,500', '까르보나라\n17,000', '']",94,4.3,5,단골집  파스타 피자 다 맛있어요  제일 추천하는건 콰트로치즈 피자랑 까르보나라 그리고 기억안나는 파스타 (새우)  진짜 맛있어요 ㅋㅋㅋ 에이드도 점심때 가면 반값,2020.07.17.,도마도주스
아띠오아나폴리핏제리아,"경기 부천시 옥산로 7 리첸시아 상가 B동 1층 134,135호 (우)14574",이탈리안,"['크레마 디 감베리\n18,500', '끄레마 디 감베리\n18,500', '마르게리타\n17,000', '그라탱 비앙꼬\n17,000', '풍기에 고르곤졸라\n16,500', '까르보나라\n17,000', '']",94,4.3,3,"피자는 토마토소스가 너무 새!콤! 이런 맛이었구, 파스타는 음.. 조금 안익힌 면의 파스타가 있다는 건 들었는데 여긴 정말 애매하게 딱딱했어요. 소스는 맛있었어요.",2020.07.08.,sj
아띠오아나폴리핏제리아,"경기 부천시 옥산로 7 리첸시아 상가 B동 1층 134,135호 (우)14574",이탈리안,"['크레마 디 감베리\n18,500', '끄레마 디 감베리\n18,500', '마르게리타\n17,000', '그라탱 비앙꼬\n17,000', '풍기에 고르곤졸라\n16,500', '까르보나라\n17,000', '']",94,4.3,4,맛이 담백해요,2020.04.23.,정가네
아띠오아나폴리핏제리아,"경기 부천시 옥산로 7 리첸시아 상가 B동 1층 134,135호 (우)14574",이탈리안,"['크레마 디 감베리\n18,500', '끄레마 디 감베리\n18,500', '마르게리타\n17,000', '그라탱 비앙꼬\n17,000', '풍기에 고르곤졸라\n16,500', '까르보나라\n17,000', '']",94,4.3,5,존맛이에요 금열저녁에 갔는데 웨이팅 깁니다,2020.03.20.,은구
아띠오아나폴리핏제리아,"경기 부천시 옥산로 7 리첸시아 상가 B동 1층 134,135호 (우)14574",이탈리안,"['크레마 디 감베리\n18,500', '끄레마 디 감베리\n18,500', '마르게리타\n17,000', '그라탱 비앙꼬\n17,000', '풍기에 고르곤졸라\n16,500', '까르보나라\n17,000', '']",94,4.3,4,가격이 좀 있어요 치즈가 많은 피자를 먹었는데  짱맛!,2019.10.01.,뽁탱
아띠오아나폴리핏제리아,"경기 부천시 옥산로 7 리첸시아 상가 B동 1층 134,135호 (우)14574",이탈리안,"['크레마 디 감베리\n18,500', '끄레마 디 감베리\n18,500', '마르게리타\n17,000', '그라탱 비앙꼬\n17,000', '풍기에 고르곤졸라\n16,500', '까르보나라\n17,000', '']",94,4.3,5,,2019.05.24.,리본돼지
아띠오아나폴리핏제리아,"경기 부천시 옥산로 7 리첸시아 상가 B동 1층 134,135호 (우)14574",이탈리안,"['크레마 디 감베리\n18,500', '끄레마 디 감베리\n18,500', '마르게리타\n17,000', '그라탱 비앙꼬\n17,000', '풍기에 고르곤졸라\n16,500', '까르보나라\n17,000', '']",94,4.3,4,다섯시 반에 브레이크타임이 끝나는데  그걸 몰라서 약속을 다섯시에 잡고 그 때부터 가게 앞에서 기다렸다 놀라운건 다섯시 반 이전에 기다리던 사람들로 오픈 하자마자 테이블이 꽉 찼다 가게가 좁은 편이긴 했는데 송도처럼 넓어서 직원 부르기 힘든 것보다 훨씬 괜찮았다 이 날 주문했던 모든 메뉴가 맛있었다!! 이런 곳에서 파는 피자는 항상 제값 못 하는 느낌이었는...,2019.02.28.,ssol
미블랑,경기 부천시 소향로 248 (우)14580,카페,"['아메리카노\n3,000', '카페라떼\n3,500', '로얄밀크티\n4,500', '자몽차\n4,000', '청포도에이드\n5,000']",25,3.1,4,맛있음 근데 정없음 기계처럼 딸기케익만 파는 느낌 ,2022.04.08.,개인
미블랑,경기 부천시 소향로 248 (우)14580,카페,"['아메리카노\n3,000', '카페라떼\n3,500', '로얄밀크티\n4,500', '자몽차\n4,000', '청포도에이드\n5,000']",25,3.1,1,"부모님 생신케이크로 구매차 방문했었는데, 네이버에 게시되어 있는 케익종류는 5종류이상 있는 반면 진열되어있는 케이크는 딸기생크림1호, 딸기프리지에1호만 있길래 2호 프리지에는 다른데있나 하는마음에 여직원에게 물어봤더니.... 니 눈으로 보고도 모르겠냐는 표정과 말투로 `없는데요` 에서 우선 짜증이 확 오긴했지만 좋게 딸기프리지에 1호를 가리키면서 그럼 저거...",2022.01.01.,YJ
미블랑,경기 부천시 소향로 248 (우)14580,카페,"['아메리카노\n3,000', '카페라떼\n3,500', '로얄밀크티\n4,500', '자몽차\n4,000', '청포도에이드\n5,000']",25,3.1,1,맛있으면 뭐함 바쁘지도 않으면서 전화도 안 받아서 헛걸음 시킴 인스타에라도 공지 올리시든가요 크리스마스땐 올려놓고 왜이러시는지,2021.12.31.,ㅇㅇ
미블랑,경기 부천시 소향로 248 (우)14580,카페,"['아메리카노\n3,000', '카페라떼\n3,500', '로얄밀크티\n4,500', '자몽차\n4,000', '청포도에이드\n5,000']",25,3.1,1,불친절 저번부터 뭘 물어봐도 대답을 귀찮은듯이 해요 이렇게 하면 어케 장사해요,2021.12.25.,luma
미블랑,경기 부천시 소향로 248 (우)14580,카페,"['아메리카노\n3,000', '카페라떼\n3,500', '로얄밀크티\n4,500', '자몽차\n4,000', '청포도에이드\n5,000']",25,3.1,1,크리스마스에 여기 케이크 먹으려고 이브 전날 전화했더니 당일 판매한다길래 이브날 3시쯤부터 전화안받아서 방문하니 5시에 판매한다그래서 집에서 기다리다 4시 50분쯤 도착하니 줄서있길래 판매하나보다하고 추운데 30분을 떨었더니 나와서는 20개만 금일 판매한다고 아까 20번째 손님한테 말했다고 사과도없이 그냥 들어가버리고 한정판매할수도있고 문의전화오니 수화기 ...,2021.12.24.,😘
미블랑,경기 부천시 소향로 248 (우)14580,카페,"['아메리카노\n3,000', '카페라떼\n3,500', '로얄밀크티\n4,500', '자몽차\n4,000', '청포도에이드\n5,000']",25,3.1,5,초코케익 최고,2021.07.29.,여행자
미블랑,경기 부천시 소향로 248 (우)14580,카페,"['아메리카노\n3,000', '카페라떼\n3,500', '로얄밀크티\n4,500', '자몽차\n4,000', '청포도에이드\n5,000']",25,3.1,1,"가게 예쁘고 케이크 맛있어요 근데 안갈것 같아요 일하시는 여자분이 일하기 싫은티를 너무 내세요 표정이랑 말투에 너무 여과없이 드러내셔서 단 몇분  이야기 나눈것만으로도 정말 너무나도 기분이 나빠요 제발..서비스직 힘드신건 알겠어요 근데 선량한 손님한테 풀진마세요 무서워서 뭐 물어보지도 못하겠어요 아, 키 크신 남자분은 친절하세요 케이크 구매도 안하려다가 지...",2021.06.18.,BNJ
미블랑,경기 부천시 소향로 248 (우)14580,카페,"['아메리카노\n3,000', '카페라떼\n3,500', '로얄밀크티\n4,500', '자몽차\n4,000', '청포도에이드\n5,000']",25,3.1,4,케이크 맛집!!,2021.06.12.,yj
미블랑,경기 부천시 소향로 248 (우)14580,카페,"['아메리카노\n3,000', '카페라떼\n3,500', '로얄밀크티\n4,500', '자몽차\n4,000', '청포도에이드\n5,000']",25,3.1,5,짱 맛있어여 조각 먹어보고 홀케익 예약해봅니다 ㅎㅎ,2021.05.06.,은구
미블랑,경기 부천시 소향로 248 (우)14580,카페,"['아메리카노\n3,000', '카페라떼\n3,500', '로얄밀크티\n4,500', '자몽차\n4,000', '청포도에이드\n5,000']",25,3.1,4,유일하게 홀케이크 한판 둘이서 하루에 다 먹을수 있는 곳이에요,2021.04.27.,수진
미블랑,경기 부천시 소향로 248 (우)14580,카페,"['아메리카노\n3,000', '카페라떼\n3,500', '로얄밀크티\n4,500', '자몽차\n4,000', '청포도에이드\n5,000']",25,3.1,5,,2021.04.23.,ㄱㅎㄱ
미블랑,경기 부천시 소향로 248 (우)14580,카페,"['아메리카노\n3,000', '카페라떼\n3,500', '로얄밀크티\n4,500', '자몽차\n4,000', '청포도에이드\n5,000']",25,3.1,5,홀케이크 식구들이랑 다 같이 먹었는데 달지 않고 딸기도 맛있다고 다들 좋아하셨어요 너무 만족스럽습니다! 가까운 곳에서 이렇게 맛있는 케이크를 먹을수 있어서 좋아요 특히 좋은 재료에 신경쓰고 있는게 인상깊었고 우리밀 사용하는 케이크는 거의 못봤는데 너무너무 좋아요 계속계속 판매해주세요!,2021.01.30.,잉
미블랑,경기 부천시 소향로 248 (우)14580,카페,"['아메리카노\n3,000', '카페라떼\n3,500', '로얄밀크티\n4,500', '자몽차\n4,000', '청포도에이드\n5,000']",25,3.1,1,"메뉴엔 34,000원  구매하고 보니 38.000원 뭐지  파주에 어느 제과점 보다 안이쁘고 딸기도 별로 안들어갔는데 드럽게 비싸네 비싸면 맛있기라도 하지 이뿌다고 다 맛있는게 아니네",2020.12.27.,JH
미블랑,경기 부천시 소향로 248 (우)14580,카페,"['아메리카노\n3,000', '카페라떼\n3,500', '로얄밀크티\n4,500', '자몽차\n4,000', '청포도에이드\n5,000']",25,3.1,1,다른 카페보다 딸기케이크 전문점으로 핫하길래 가봤더니 실망스러움.. 딸기는 아무맛도 안나고 케이크치고는 전체적으로 너무 아무맛도 안남. 정말 무맛. 심심함의 극치. 단맛을 물에 헹군것 같은 심심함과 밍밍함. 그동안 sns에서 다 광고했던건가봄  안에 들어간 라즈베리 잼이 제일 맛이 강해서 중간중간 놀랐음 .초코 딸기 케이크도 달기보간 쌉쌀한편. 대신 밀크티...,2020.11.28.,선미
미블랑,경기 부천시 소향로 248 (우)14580,카페,"['아메리카노\n3,000', '카페라떼\n3,500', '로얄밀크티\n4,500', '자몽차\n4,000', '청포도에이드\n5,000']",25,3.1,5,일단 케익 가성비가 최고 그리고 다른 직원분이실수도 있는데 저는 직원분이 너무 친절하게 해주셔서 기분 좋게 사서 먹었습니다~,2020.06.18.,김지형
미블랑,경기 부천시 소향로 248 (우)14580,카페,"['아메리카노\n3,000', '카페라떼\n3,500', '로얄밀크티\n4,500', '자몽차\n4,000', '청포도에이드\n5,000']",25,3.1,5,여기 케이크 진짜 찐임 나만알거야,2020.05.02.,ㅇㅇ
징기스 부천중동점,경기 부천시 조마루로291번길 38 1층 104호 (우)14580,"육류,고기","['양갈비 (120g)\n14,000', '양고기 (120g)\n13,000', '양특수부위 (120g)\n14,000', '우설한접시 (100g)\n15,000', '소꼬리한접시 (100g)\n15,000']",409,4.1,5,양갈비 냄새안나고 맛있더라구요 ㅋㅋ,2022.05.04.,미쏘
징기스 부천중동점,경기 부천시 조마루로291번길 38 1층 104호 (우)14580,"육류,고기","['양갈비 (120g)\n14,000', '양고기 (120g)\n13,000', '양특수부위 (120g)\n14,000', '우설한접시 (100g)\n15,000', '소꼬리한접시 (100g)\n15,000']",409,4.1,4,다른 지점으로 다니다가 가봤는데 맛은 똑같았어요 넘 소란스러웠던거 빼곤 만족이요 ㅎㅎ,2022.03.10.,웰웰
징기스 부천중동점,경기 부천시 조마루로291번길 38 1층 104호 (우)14580,"육류,고기","['양갈비 (120g)\n14,000', '양고기 (120g)\n13,000', '양특수부위 (120g)\n14,000', '우설한접시 (100g)\n15,000', '소꼬리한접시 (100g)\n15,000']",409,4.1,3,징기스 서울쪽 지점에서 먹은곳보다 맛이없었음 고기질 면에서 차이가 나는듯함,2022.03.07.,팩트만 씀
징기스 부천중동점,경기 부천시 조마루로291번길 38 1층 104호 (우)14580,"육류,고기","['양갈비 (120g)\n14,000', '양고기 (120g)\n13,000', '양특수부위 (120g)\n14,000', '우설한접시 (100g)\n15,000', '소꼬리한접시 (100g)\n15,000']",409,4.1,2,1인 3만원대 가격인데 고기가 목에 넘어가는 것 만큼 뱉은 것도 많네요. 나온 고기가 사진과 너무 달랐습니다. 된장찌개는 파된장국으로 이름 바꿔야할 것 같아요. 어찌 들어가 있는게 대파 쪽파 양파 밖에 없네요.,2022.01.08.,常夏
징기스 부천중동점,경기 부천시 조마루로291번길 38 1층 104호 (우)14580,"육류,고기","['양갈비 (120g)\n14,000', '양고기 (120g)\n13,000', '양특수부위 (120g)\n14,000', '우설한접시 (100g)\n15,000', '소꼬리한접시 (100g)\n15,000']",409,4.1,5,양고기 특유의 냄새가 거의 안나서 익숙하지 않은 사람들도 큰 불편함 없이 먹을 수 있을 것 같아요,2021.10.09.,r__a__y___
징기스 부천중동점,경기 부천시 조마루로291번길 38 1층 104호 (우)14580,"육류,고기","['양갈비 (120g)\n14,000', '양고기 (120g)\n13,000', '양특수부위 (120g)\n14,000', '우설한접시 (100g)\n15,000', '소꼬리한접시 (100g)\n15,000']",409,4.1,5,대박 맛집 인정 ,2021.08.02.,예지환맘
징기스 부천중동점,경기 부천시 조마루로291번길 38 1층 104호 (우)14580,"육류,고기","['양갈비 (120g)\n14,000', '양고기 (120g)\n13,000', '양특수부위 (120g)\n14,000', '우설한접시 (100g)\n15,000', '소꼬리한접시 (100g)\n15,000']",409,4.1,5,,2021.05.06.,손계화
스타벅스 부천신중동역,경기 부천시 길주로 281 (우)14539,커피전문점,"['바닐라 라떼\n6,100']",25,3.6,3,좋아요,2021.11.15.,page1075
스타벅스 부천신중동역,경기 부천시 길주로 281 (우)14539,커피전문점,"['바닐라 라떼\n6,100']",25,3.6,1,맛있는커피 먹으러한번갈께요~~,2021.09.04.,hankeun.oh吳漢根
스타벅스 부천신중동역,경기 부천시 길주로 281 (우)14539,커피전문점,"['바닐라 라떼\n6,100']",25,3.6,4,리저브 매장이라 사람은 좀 많은 편 직원들 숙달되어있으셔서 좋아요,2021.03.26.,대박
스타벅스 부천신중동역,경기 부천시 길주로 281 (우)14539,커피전문점,"['바닐라 라떼\n6,100']",25,3.6,5,친절하세요,2020.11.15.,배형구
스타벅스 부천신중동역,경기 부천시 길주로 281 (우)14539,커피전문점,"['바닐라 라떼\n6,100']",25,3.6,4,직원들도 친절하고 커피맛도 좋았고 잘 있다 왔네요 ㅋㅋㅋ,2020.06.08.,케케롱
스타벅스 부천신중동역,경기 부천시 길주로 281 (우)14539,커피전문점,"['바닐라 라떼\n6,100']",25,3.6,3,,2020.05.11.,딸기사랑
스타벅스 부천신중동역,경기 부천시 길주로 281 (우)14539,커피전문점,"['바닐라 라떼\n6,100']",25,3.6,5,리저브 커피 잘 마셨습니다 ^^,2020.01.10.,Sorica
스타벅스 부천신중동역,경기 부천시 길주로 281 (우)14539,커피전문점,"['바닐라 라떼\n6,100']",25,3.6,1,주차 1시간이용 후 10분당 천원 폭리. 되돌아나와도 천원은 내야댐. 건물주가 양심없는듯 ,2019.07.04.,김국환
스타벅스 부천신중동역,경기 부천시 길주로 281 (우)14539,커피전문점,"['바닐라 라떼\n6,100']",25,3.6,5,"사람이 미친듯이 많은데도, 침착히 손님들 응대를 너무 친절히, 신속히 하는 직원들 최고에요:)",2019.05.31.,miel
스타벅스 부천신중동역,경기 부천시 길주로 281 (우)14539,커피전문점,"['바닐라 라떼\n6,100']",25,3.6,5,직원 언니들 친절하고 매장 깔끔하고 넓어서 넘 좋아요><,2019.03.11.,이보미
스타벅스 부천신중동역,경기 부천시 길주로 281 (우)14539,커피전문점,"['바닐라 라떼\n6,100']",25,3.6,5,,2018.05.03.,Choi.W.L.
스타벅스 부천신중동역,경기 부천시 길주로 281 (우)14539,커피전문점,"['바닐라 라떼\n6,100']",25,3.6,5,갑자기 시간이 생겨서 들렸는데 조용하고 분위기도 좋고 주문한 음료와커피가 빨리나오네요ㅎㅎ좋아요,2017.09.27.,정경선
스타벅스 부천신중동역,경기 부천시 길주로 281 (우)14539,커피전문점,"['바닐라 라떼\n6,100']",25,3.6,1,스타벅스의 서비스는 FM. 어느 매장의 파트너든 숙련된 친절함을 볼 수 있다.   하지만 오늘의 커피는 대박 맛없었다 ㅜㅜ 리저브-브라질 옐로우 버번-사이폰 코로 맡을 수 있는 향은 거의 없다시피 했고 목넘김은 커녕 입에 들어왔을 때 와 이건 인생의 쓴맛이로구나...  8천원으로 인생의 쓴맛을 봤다고 생각하니 갑자기 저렴한 것 같네? ㅋㅋㅋㅋ  사이폰 선택...,2017.02.20.,써리원
디저트보보,경기 부천시 부천로245번길 36-4 1층 (우)14525,커피전문점,"['아메리카노\n2,500', '카페라떼\n3,000', '초코라떼\n3,500', '루이보스\n3,000', '레몬에이드\n4,600']",21,5.0,5,가격도 저렴하고  선하신 마음씨에 감사합니다.,2021.11.19.,한터프
신정희춘천숯불닭갈비 부천본점,경기 부천시 계남로 296 1층 (우)14530,닭요리,"['양념구이 (350g)\n13,500', '소금구이 (350g)\n13,500', '오돌뼈 (300g)\n13,500', '오징어 (1마리)\n10,000', '소갈비살 (200g)\n15,000']",36,4.3,5,친절한 사장님과 맛난 고기,2022.05.04.,하이
신정희춘천숯불닭갈비 부천본점,경기 부천시 계남로 296 1층 (우)14530,닭요리,"['양념구이 (350g)\n13,500', '소금구이 (350g)\n13,500', '오돌뼈 (300g)\n13,500', '오징어 (1마리)\n10,000', '소갈비살 (200g)\n15,000']",36,4.3,3,엄청 친절한 사장님,2021.05.26.,romulus
신정희춘천숯불닭갈비 부천본점,경기 부천시 계남로 296 1층 (우)14530,닭요리,"['양념구이 (350g)\n13,500', '소금구이 (350g)\n13,500', '오돌뼈 (300g)\n13,500', '오징어 (1마리)\n10,000', '소갈비살 (200g)\n15,000']",36,4.3,5,맛있고 친절하셔서 기분좋게 먹었습니다. ,2021.03.25.,용
로이스타코,경기 부천시 신흥로 178 위브더스테이트3동상가 301동 1층 124호 (우)14549,"멕시칸,브라질","['로이스 샘플러\n29,500', '로이 칠리프라이즈\n11,500', '블루치즈 프라이\n11,500', '프렌치 프라이\n7,500', '비프 퀘소\n7,700']",28,3.9,3,그냥그래요,2021.12.01.,ㅇㅇ
로이스타코,경기 부천시 신흥로 178 위브더스테이트3동상가 301동 1층 124호 (우)14549,"멕시칸,브라질","['로이스 샘플러\n29,500', '로이 칠리프라이즈\n11,500', '블루치즈 프라이\n11,500', '프렌치 프라이\n7,500', '비프 퀘소\n7,700']",28,3.9,1,"최악^^ 배달 시켜먹고 맛있어서 매장 가서 먹은거였는데 이렇게 불친절하실줄 알았다면 안갔을꺼에요. 매장 들어갈때부터 응대 하는둥 마는둥 하시고 주문하려고 하니까 여자 직원분 두분 다 왜 못 들은척 하시죠,,,? 가게가 넓은것도 아니고 심지어 손님도 저희랑 다른 팀 하나가 다 였는데요…멕시칸요리 워낙 좋아해서 비싼편이어도 자주 가려고 했는데 다시 갈 일 없을...",2021.10.11.,뇽
로이스타코,경기 부천시 신흥로 178 위브더스테이트3동상가 301동 1층 124호 (우)14549,"멕시칸,브라질","['로이스 샘플러\n29,500', '로이 칠리프라이즈\n11,500', '블루치즈 프라이\n11,500', '프렌치 프라이\n7,500', '비프 퀘소\n7,700']",28,3.9,5,,2021.07.08.,ㅇㅇ
로이스타코,경기 부천시 신흥로 178 위브더스테이트3동상가 301동 1층 124호 (우)14549,"멕시칸,브라질","['로이스 샘플러\n29,500', '로이 칠리프라이즈\n11,500', '블루치즈 프라이\n11,500', '프렌치 프라이\n7,500', '비프 퀘소\n7,700']",28,3.9,5,,2021.05.11.,Hayden
로이스타코,경기 부천시 신흥로 178 위브더스테이트3동상가 301동 1층 124호 (우)14549,"멕시칸,브라질","['로이스 샘플러\n29,500', '로이 칠리프라이즈\n11,500', '블루치즈 프라이\n11,500', '프렌치 프라이\n7,500', '비프 퀘소\n7,700']",28,3.9,1,알바생 너무 불친절하고 양이 너무 적네요.,2021.04.03.,ayj
로이스타코,경기 부천시 신흥로 178 위브더스테이트3동상가 301동 1층 124호 (우)14549,"멕시칸,브라질","['로이스 샘플러\n29,500', '로이 칠리프라이즈\n11,500', '블루치즈 프라이\n11,500', '프렌치 프라이\n7,500', '비프 퀘소\n7,700']",28,3.9,4,,2020.11.18.,qweasdzxc
로이스타코,경기 부천시 신흥로 178 위브더스테이트3동상가 301동 1층 124호 (우)14549,"멕시칸,브라질","['로이스 샘플러\n29,500', '로이 칠리프라이즈\n11,500', '블루치즈 프라이\n11,500', '프렌치 프라이\n7,500', '비프 퀘소\n7,700']",28,3.9,5,가성비도 괜찮고 맛있게 잘 먹었습니다,2020.10.24.,poww
로이스타코,경기 부천시 신흥로 178 위브더스테이트3동상가 301동 1층 124호 (우)14549,"멕시칸,브라질","['로이스 샘플러\n29,500', '로이 칠리프라이즈\n11,500', '블루치즈 프라이\n11,500', '프렌치 프라이\n7,500', '비프 퀘소\n7,700']",28,3.9,5,맛있어요~,2020.08.21.,김영빈
로이스타코,경기 부천시 신흥로 178 위브더스테이트3동상가 301동 1층 124호 (우)14549,"멕시칸,브라질","['로이스 샘플러\n29,500', '로이 칠리프라이즈\n11,500', '블루치즈 프라이\n11,500', '프렌치 프라이\n7,500', '비프 퀘소\n7,700']",28,3.9,5,맛있어요!,2020.08.14.,Jihye Lee
로이스타코,경기 부천시 신흥로 178 위브더스테이트3동상가 301동 1층 124호 (우)14549,"멕시칸,브라질","['로이스 샘플러\n29,500', '로이 칠리프라이즈\n11,500', '블루치즈 프라이\n11,500', '프렌치 프라이\n7,500', '비프 퀘소\n7,700']",28,3.9,4,맛있어요! 양이 좀 적어서 여러개 시켜 먹어야해요,2019.12.20.,김양순
로이스타코,경기 부천시 신흥로 178 위브더스테이트3동상가 301동 1층 124호 (우)14549,"멕시칸,브라질","['로이스 샘플러\n29,500', '로이 칠리프라이즈\n11,500', '블루치즈 프라이\n11,500', '프렌치 프라이\n7,500', '비프 퀘소\n7,700']",28,3.9,4,,2019.01.01.,김민준
로이스타코,경기 부천시 신흥로 178 위브더스테이트3동상가 301동 1층 124호 (우)14549,"멕시칸,브라질","['로이스 샘플러\n29,500', '로이 칠리프라이즈\n11,500', '블루치즈 프라이\n11,500', '프렌치 프라이\n7,500', '비프 퀘소\n7,700']",28,3.9,4,시원한 맥주와 맛있는 타코  자주가고 싶네요 좋아요!,2018.10.21.,크레마
로이스타코,경기 부천시 신흥로 178 위브더스테이트3동상가 301동 1층 124호 (우)14549,"멕시칸,브라질","['로이스 샘플러\n29,500', '로이 칠리프라이즈\n11,500', '블루치즈 프라이\n11,500', '프렌치 프라이\n7,500', '비프 퀘소\n7,700']",28,3.9,5,타코 뿐 아니라 나머지 음식들도 다 맛나요 여러차례 재방문하게되는 집입니다.,2018.08.19.,[계철]
로이스타코,경기 부천시 신흥로 178 위브더스테이트3동상가 301동 1층 124호 (우)14549,"멕시칸,브라질","['로이스 샘플러\n29,500', '로이 칠리프라이즈\n11,500', '블루치즈 프라이\n11,500', '프렌치 프라이\n7,500', '비프 퀘소\n7,700']",28,3.9,3,,2018.06.29.,쩡
